CustomerID,Recency,Frequency,Monetary,Cluster3,Cluster4,Cluster,ClusterLabel
16627,79,1,322.800000190735,0,1,1,Occasional Shoppers
12821,214,1,92.7199997901917,1,3,3,Churned Customers
16884,37,2,429.83999761939,0,1,1,Occasional Shoppers
16425,302,1,302.69999691844,1,3,3,Churned Customers
18074,373,1,489.599996089935,1,3,3,Churned Customers
16315,330,1,226.370001077652,1,3,3,Churned Customers
14350,274,1,282.929999351501,1,3,3,Churned Customers
14962,270,1,126.700000762939,1,3,3,Churned Customers
13398,192,1,457.339993625879,1,3,3,Churned Customers
13456,17,6,1766.71999120712,0,1,1,Occasional Shoppers
17809,16,12,5411.90999780595,0,1,1,Occasional Shoppers
14027,60,1,104.819999217987,0,1,1,Occasional Shoppers
16960,38,3,507.049997001886,0,1,1,Occasional Shoppers
14035,28,5,1428.02001398802,0,1,1,Occasional Shoppers
16491,46,1,731.499992489815,0,1,1,Occasional Shoppers
15482,15,12,11054.9599103928,0,0,0,Loyal Customers
14001,45,3,2043.07997894287,0,1,1,Occasional Shoppers
17350,8,4,1286.06999462843,0,1,1,Occasional Shoppers
16466,33,7,1603.45998573303,0,1,1,Occasional Shoppers
16434,29,7,1522.24999424815,0,1,1,Occasional Shoppers
15514,12,11,4139.45998542011,0,1,1,Occasional Shoppers
14511,11,5,1314.81000566483,0,1,1,Occasional Shoppers
14664,19,2,637.889996379614,0,1,1,Occasional Shoppers
16670,16,11,4095.89996385574,0,1,1,Occasional Shoppers
14205,16,2,466.699994087219,0,1,1,Occasional Shoppers
13576,10,18,6717.34006941319,0,0,0,Loyal Customers
14581,16,1,138.599998503923,0,1,1,Occasional Shoppers
13263,1,35,7454.06994506717,0,0,0,Loyal Customers
13644,16,4,2624.2599812746,0,1,1,Occasional Shoppers
12471,2,30,19824.0499059856,0,0,0,Loyal Customers
17383,4,1,199.289998263121,0,1,1,Occasional Shoppers
15992,3,1,41.9900007247925,0,1,1,Occasional Shoppers
15022,11,4,905.039991110563,0,1,1,Occasional Shoppers
16347,11,2,887.649985820055,0,1,1,Occasional Shoppers
15165,373,1,487.749998092651,1,3,3,Churned Customers
13941,21,5,5112.95993375778,0,1,1,Occasional Shoppers
15923,372,1,127.079998075962,1,3,3,Churned Customers
12829,336,2,293.000002205372,1,3,3,Churned Customers
15326,333,1,311.709996849298,1,3,3,Churned Customers
16763,198,1,611.84999704361,1,3,3,Churned Customers
18150,32,3,566.58000254631,0,1,1,Occasional Shoppers
13116,138,1,501.139993578196,1,1,1,Occasional Shoppers
16178,138,1,197.899998664856,1,1,1,Occasional Shoppers
12997,22,4,1226.88998568058,0,1,1,Occasional Shoppers
15480,116,1,905.499992877245,0,1,1,Occasional Shoppers
15091,67,1,480.709998160601,0,1,1,Occasional Shoppers
14715,24,4,867.379993155599,0,1,1,Occasional Shoppers
16561,5,2,511.119998216629,0,1,1,Occasional Shoppers
16482,15,1,220.619999289513,0,1,1,Occasional Shoppers
12878,236,2,854.989994764328,1,3,3,Churned Customers
18269,366,1,168.599997520447,1,3,3,Churned Customers
16085,23,5,981.509997189045,0,1,1,Occasional Shoppers
12982,242,1,390.540001273155,1,3,3,Churned Customers
16414,21,2,126.249999046326,0,1,1,Occasional Shoppers
16179,60,1,215.829996943474,0,1,1,Occasional Shoppers
13347,70,1,341.359995365143,0,1,1,Occasional Shoppers
18184,15,1,49.799998998642,0,1,1,Occasional Shoppers
15668,217,1,76.319995880127,1,3,3,Churned Customers
13601,45,2,693.319991797209,0,1,1,Occasional Shoppers
16586,248,1,463.949996948242,1,3,3,Churned Customers
14904,2,2,1025.43998594582,0,1,1,Occasional Shoppers
13763,63,1,1714.96002292633,0,1,1,Occasional Shoppers
16595,61,1,360.159994948655,0,1,1,Occasional Shoppers
13373,60,3,3312.24998664856,0,1,1,Occasional Shoppers
12367,4,1,168.900000572205,0,1,1,Occasional Shoppers
17266,2,3,310.639996349812,0,1,1,Occasional Shoppers
13898,325,1,155.929999828339,1,3,3,Churned Customers
13934,263,1,922.099999904633,1,3,3,Churned Customers
17367,238,1,168.400001198053,1,3,3,Churned Customers
15199,59,4,1268.69997406006,0,1,1,Occasional Shoppers
18064,133,2,813.999984264374,0,1,1,Occasional Shoppers
18218,211,2,662.080003917217,1,3,3,Churned Customers
17309,95,1,82.7499996423721,0,1,1,Occasional Shoppers
15803,51,1,415.820000171661,0,1,1,Occasional Shoppers
18252,50,2,526.669997423887,0,1,1,Occasional Shoppers
12581,39,1,197.710000306368,0,1,1,Occasional Shoppers
14034,22,3,651.820005625486,0,1,1,Occasional Shoppers
16535,5,1,593.749997407198,0,1,1,Occasional Shoppers
13329,31,2,788.99999538064,0,1,1,Occasional Shoppers
16159,281,1,348.200003623962,1,3,3,Churned Customers
15004,147,1,1246.31998974085,1,3,3,Churned Customers
13372,89,1,378.639997959137,0,1,1,Occasional Shoppers
18082,25,1,703.369994729757,0,1,1,Occasional Shoppers
17232,2,2,421.519993424416,0,1,1,Occasional Shoppers
16773,57,1,171.589997172356,0,1,1,Occasional Shoppers
17334,302,2,307.019991964102,1,3,3,Churned Customers
12574,315,1,218.449999332428,1,3,3,Churned Customers
18159,301,1,530.150000572205,1,3,3,Churned Customers
16856,14,1,35.4000005722046,0,1,1,Occasional Shoppers
16951,134,3,1277.7500039041,0,1,1,Occasional Shoppers
12743,134,2,546.4299954772,0,1,1,Occasional Shoppers
14555,57,2,324.140003442764,0,1,1,Occasional Shoppers
13560,7,1,174.369997918606,0,1,1,Occasional Shoppers
16976,267,1,251.519992828369,1,3,3,Churned Customers
14206,239,1,328.160003662109,1,3,3,Churned Customers
14689,208,1,112.800000309944,1,3,3,Churned Customers
15258,168,2,623.159992456436,1,3,3,Churned Customers
15888,80,1,168.310000896454,0,1,1,Occasional Shoppers
17793,25,1,323.039997577667,0,1,1,Occasional Shoppers
17538,25,1,98.4200005531311,0,1,1,Occasional Shoppers
16756,214,1,239.399998903275,1,3,3,Churned Customers
17928,45,2,212.53999710083,0,1,1,Occasional Shoppers
15158,45,1,401.400000929832,0,1,1,Occasional Shoppers
15957,31,1,428.889991760254,0,1,1,Occasional Shoppers
14954,12,1,336.17000067234,0,1,1,Occasional Shoppers
15090,308,1,381.319998502731,1,3,3,Churned Customers
15753,304,1,79.2000017166138,1,3,3,Churned Customers
16144,246,1,175.199996948242,1,3,3,Churned Customers
14340,218,1,134.700000286102,1,3,3,Churned Customers
16527,81,1,228.060002326965,0,1,1,Occasional Shoppers
14002,134,2,529.729994952679,0,1,1,Occasional Shoppers
14528,37,1,364.220003038645,0,1,1,Occasional Shoppers
13508,243,1,110.969997882843,1,3,3,Churned Customers
13812,42,3,539.000000238419,0,1,1,Occasional Shoppers
14738,42,7,1314.44998323917,0,1,1,Occasional Shoppers
17651,11,10,3944.99994328618,0,1,1,Occasional Shoppers
17490,0,7,2092.31999051571,0,1,1,Occasional Shoppers
18109,1,26,8052.96998363733,0,0,0,Loyal Customers
14067,63,2,374.699995964766,0,1,1,Occasional Shoppers
16839,8,34,16594.349712491,0,0,0,Loyal Customers
13366,50,1,56.1599979400635,0,1,1,Occasional Shoppers
15121,50,2,457.719997406006,0,1,1,Occasional Shoppers
15117,14,5,1551.77997398376,0,1,1,Occasional Shoppers
17832,49,1,155.369997188449,0,1,1,Occasional Shoppers
17463,16,5,1896.40998157859,0,1,1,Occasional Shoppers
15819,49,4,1905.44998371601,0,1,1,Occasional Shoppers
17361,49,3,488.199996262789,0,1,1,Occasional Shoppers
14233,49,4,1462.71999907494,0,1,1,Occasional Shoppers
14698,1,5,1250.75999668241,0,1,1,Occasional Shoppers
15584,23,4,725.109992086887,0,1,1,Occasional Shoppers
13782,12,6,911.999992132187,0,1,1,Occasional Shoppers
17537,29,2,897.619996130466,0,1,1,Occasional Shoppers
17188,11,7,2474.22997042537,0,1,1,Occasional Shoppers
17243,1,26,8676.84995046258,0,0,0,Loyal Customers
17416,29,7,6893.4199809134,0,1,1,Occasional Shoppers
15463,29,1,126.140000104904,0,1,1,Occasional Shoppers
12599,29,7,1032.57999944687,0,1,1,Occasional Shoppers
16094,11,4,1078.23000454903,0,1,1,Occasional Shoppers
13396,29,2,1360.98999714851,0,1,1,Occasional Shoppers
14713,9,11,2666.35997036099,0,1,1,Occasional Shoppers
12584,3,9,2338.14998912811,0,1,1,Occasional Shoppers
12490,5,10,5417.92996394634,0,1,1,Occasional Shoppers
15525,2,3,825.919998556376,0,1,1,Occasional Shoppers
17297,17,1,131.779999315739,0,1,1,Occasional Shoppers
13238,17,4,700.729981899261,0,1,1,Occasional Shoppers
14505,17,8,5905.63996767998,0,1,1,Occasional Shoppers
12465,17,2,742.190001130104,0,1,1,Occasional Shoppers
16376,8,2,987.009993851185,0,1,1,Occasional Shoppers
14020,16,2,642.799998909235,0,1,1,Occasional Shoppers
14047,8,5,1308.60999894142,0,1,1,Occasional Shoppers
14960,8,2,221.269996643066,0,1,1,Occasional Shoppers
17426,8,6,5037.25997257233,0,1,1,Occasional Shoppers
15235,217,12,2247.50998601317,1,3,3,Churned Customers
13094,21,12,1927.31991291046,0,1,1,Occasional Shoppers
15899,368,1,56.2500002384186,1,3,3,Churned Customers
16817,2,9,1604.74999862909,0,1,1,Occasional Shoppers
13030,11,2,799.479994952679,0,1,1,Occasional Shoppers
17218,4,10,1960.71998304129,0,1,1,Occasional Shoppers
17812,12,4,732.160002231598,0,1,1,Occasional Shoppers
14985,198,2,296.749996840954,1,3,3,Churned Customers
12431,35,15,6487.44996935129,0,0,0,Loyal Customers
12839,2,14,5591.41999024153,0,0,0,Loyal Customers
18245,7,7,2567.05997949839,0,1,1,Occasional Shoppers
17990,236,3,630.83999568224,1,3,3,Churned Customers
15208,1,5,870.119995415211,0,1,1,Occasional Shoppers
17619,312,1,218.519999027252,1,3,3,Churned Customers
17604,217,2,309.359998315573,1,3,3,Churned Customers
15203,25,6,1827.79996992648,0,1,1,Occasional Shoppers
18198,4,17,5425.5598603487,0,0,0,Loyal Customers
17446,176,2,120.900002002716,1,3,3,Churned Customers
16030,309,1,331.240001171827,1,3,3,Churned Customers
13792,66,2,195.550001144409,0,1,1,Occasional Shoppers
15257,283,1,317.150001049042,1,3,3,Churned Customers
14441,0,4,1712.88996648788,0,1,1,Occasional Shoppers
12456,44,3,3181.03999036551,0,1,1,Occasional Shoppers
17594,85,2,993.179986953735,0,1,1,Occasional Shoppers
16584,80,2,936.079984486103,0,1,1,Occasional Shoppers
13047,31,10,3237.53996697068,0,1,1,Occasional Shoppers
15980,88,3,2398.85998821259,0,1,1,Occasional Shoppers
15832,254,1,836.790000200272,1,3,3,Churned Customers
12601,189,5,577.059999585152,1,3,3,Churned Customers
13060,253,1,307.529997825623,1,3,3,Churned Customers
12619,16,9,3641.24003732204,0,1,1,Occasional Shoppers
16698,226,2,1997.99996376038,1,3,3,Churned Customers
16681,72,6,1770.33998796344,0,1,1,Occasional Shoppers
16634,222,2,217.900001049042,1,3,3,Churned Customers
15376,40,3,1233.36000099778,0,1,1,Occasional Shoppers
16678,2,12,3109.98997682333,0,1,1,Occasional Shoppers
16767,30,11,5580.59994016588,0,1,1,Occasional Shoppers
12980,157,9,7374.90015125275,0,1,1,Occasional Shoppers
16409,36,5,2028.87999713421,0,1,1,Occasional Shoppers
13149,14,4,1676.05999326706,0,1,1,Occasional Shoppers
17396,39,8,7330.80002689362,0,1,1,Occasional Shoppers
14862,25,2,841.199999570847,0,1,1,Occasional Shoppers
14403,130,4,1475.80998313427,0,1,1,Occasional Shoppers
15342,129,1,406.089996337891,0,1,1,Occasional Shoppers
12644,129,1,477.910000562668,0,1,1,Occasional Shoppers
15228,66,4,3386.70998716354,0,1,1,Occasional Shoppers
14401,4,13,4051.4799605608,0,1,1,Occasional Shoppers
14530,25,6,2925.90999481082,0,1,1,Occasional Shoppers
13213,56,5,1520.57998543978,0,1,1,Occasional Shoppers
13013,1,13,4810.93997630477,0,1,1,Occasional Shoppers
13000,106,3,534.849992394447,0,1,1,Occasional Shoppers
14050,31,2,746.360000997782,0,1,1,Occasional Shoppers
15950,31,4,1765.50997424126,0,1,1,Occasional Shoppers
15067,78,3,1744.76000285149,0,1,1,Occasional Shoppers
15901,16,3,363.879998132586,0,1,1,Occasional Shoppers
17837,42,8,1593.3799842298,0,1,1,Occasional Shoppers
16243,33,2,409.099995553494,0,1,1,Occasional Shoppers
12463,53,4,1344.78000080585,0,1,1,Occasional Shoppers
13416,43,2,712.499990463257,0,1,1,Occasional Shoppers
16416,26,3,1051.39999890327,0,1,1,Occasional Shoppers
15557,28,1,473.649996042252,0,1,1,Occasional Shoppers
13557,28,2,584.059997260571,0,1,1,Occasional Shoppers
15599,26,2,761.739997029305,0,1,1,Occasional Shoppers
14849,21,25,7930.54000109434,0,0,0,Loyal Customers
15933,21,3,1107.45999661088,0,1,1,Occasional Shoppers
15608,28,4,1093.67999172211,0,1,1,Occasional Shoppers
17462,60,2,675.690000534058,0,1,1,Occasional Shoppers
14529,60,3,620.039995141327,0,1,1,Occasional Shoppers
14434,21,6,1372.80001449585,0,1,1,Occasional Shoppers
17589,60,4,2404.16998773813,0,1,1,Occasional Shoppers
12530,59,4,1662.27999043465,0,1,1,Occasional Shoppers
17888,21,8,726.049995750189,0,1,1,Occasional Shoppers
12362,3,10,5226.2300003171,0,1,1,Occasional Shoppers
15955,24,14,4416.25993382931,0,0,0,Loyal Customers
15805,23,17,5528.47995087504,0,0,0,Loyal Customers
14341,45,8,2182.27996966243,0,1,1,Occasional Shoppers
13126,4,8,2099.6399974227,0,1,1,Occasional Shoppers
12820,3,4,942.339996278286,0,1,1,Occasional Shoppers
18226,44,11,5228.04993093014,0,1,1,Occasional Shoppers
15311,0,91,60767.8993550092,2,2,2,Super VIPs
13107,44,4,1531.6199888289,0,1,1,Occasional Shoppers
14690,44,2,371.699997723103,0,1,1,Occasional Shoppers
13534,2,25,5870.07991540432,0,0,0,Loyal Customers
15522,32,2,398.839994482696,0,1,1,Occasional Shoppers
17623,32,1,527.049998283386,0,1,1,Occasional Shoppers
16637,32,4,1154.47000002861,0,1,1,Occasional Shoppers
16066,16,5,1521.86999037862,0,1,1,Occasional Shoppers
13381,31,6,3639.30998778343,0,1,1,Occasional Shoppers
14910,2,4,434.34999537468,0,1,1,Occasional Shoppers
15039,9,47,19914.4399184287,0,0,0,Loyal Customers
16764,3,13,2799.24998301268,0,1,1,Occasional Shoppers
16341,24,4,1971.86997392774,0,1,1,Occasional Shoppers
15419,24,1,135.860000014305,0,1,1,Occasional Shoppers
12684,7,7,2283.62999486923,0,1,1,Occasional Shoppers
13058,24,3,271.399990081787,0,1,1,Occasional Shoppers
17086,7,6,2050.07998335361,0,1,1,Occasional Shoppers
14946,14,1,100.900001525879,0,1,1,Occasional Shoppers
17920,4,17,4204.09999037534,0,0,0,Loyal Customers
17988,11,7,201.119998842478,0,1,1,Occasional Shoppers
14878,12,9,1485.53999242187,0,1,1,Occasional Shoppers
12650,3,1,314.439999580383,0,1,1,Occasional Shoppers
17835,2,3,350.639992296696,0,1,1,Occasional Shoppers
14087,2,1,194.419998761266,0,1,1,Occasional Shoppers
16271,2,5,1429.23998787999,0,1,1,Occasional Shoppers
14520,1,2,270.599995613098,0,1,1,Occasional Shoppers
15998,36,5,3089.96998220682,0,1,1,Occasional Shoppers
13959,79,3,598.199997603893,0,1,1,Occasional Shoppers
14180,10,25,4748.51996564865,0,0,0,Loyal Customers
15361,361,1,418.919985294342,1,3,3,Churned Customers
13211,10,3,1197.41997647285,0,1,1,Occasional Shoppers
15777,241,4,1047.10998725891,1,3,3,Churned Customers
16033,5,20,8816.39992922544,0,0,0,Loyal Customers
16321,72,5,373.650000572205,0,1,1,Occasional Shoppers
17315,1,38,6292.25994985551,0,0,0,Loyal Customers
15379,169,7,3703.28998866677,1,3,3,Churned Customers
12727,10,7,3980.69999390841,0,1,1,Occasional Shoppers
17291,308,1,550.800006866455,1,3,3,Churned Customers
14810,40,11,2087.87998473644,0,1,1,Occasional Shoppers
12956,306,1,108.070000648499,1,3,3,Churned Customers
14214,30,5,1004.37999638915,0,1,1,Occasional Shoppers
16356,197,3,211.769995629787,1,3,3,Churned Customers
13092,70,5,477.829991459847,0,1,1,Occasional Shoppers
15234,276,1,196.999999642372,1,3,3,Churned Customers
17419,11,12,4226.56998753548,0,1,1,Occasional Shoppers
13908,79,4,2369.54998648167,0,1,1,Occasional Shoppers
12623,276,1,305.100001245737,1,3,3,Churned Customers
14825,3,12,2226.90997880697,0,1,1,Occasional Shoppers
16221,36,3,864.859997630119,0,1,1,Occasional Shoppers
14112,22,7,2915.14996981621,0,1,1,Occasional Shoppers
17138,275,1,380.499997138977,1,3,3,Churned Customers
17716,22,11,5655.98997795582,0,1,1,Occasional Shoppers
16919,156,11,2596.44996497035,0,1,1,Occasional Shoppers
15727,16,7,5178.959985286,0,1,1,Occasional Shoppers
16696,135,4,657.899983882904,0,1,1,Occasional Shoppers
17409,184,2,771.849997997284,1,3,3,Churned Customers
15201,87,5,1236.53998637199,0,1,1,Occasional Shoppers
12580,246,1,415.700000524521,1,3,3,Churned Customers
17429,128,3,524.919994533062,0,1,1,Occasional Shoppers
13711,218,2,252.059997022152,1,3,3,Churned Customers
17512,28,10,2924.98998641968,0,1,1,Occasional Shoppers
12395,19,12,3018.63001036644,0,1,1,Occasional Shoppers
16628,29,5,2188.04996657372,0,1,1,Occasional Shoppers
16153,49,5,1824.22997629642,0,1,1,Occasional Shoppers
17174,217,1,59.9000000953674,1,3,3,Churned Customers
13475,191,4,1431.77999687195,1,3,3,Churned Customers
12394,63,2,1272.48000574112,0,1,1,Occasional Shoppers
16832,184,3,199.149998188019,1,3,3,Churned Customers
13637,52,3,810.499996304512,0,1,1,Occasional Shoppers
13865,58,4,501.559998989105,0,1,1,Occasional Shoppers
15737,14,8,1205.11999106407,0,1,1,Occasional Shoppers
16825,38,2,775.179993867874,0,1,1,Occasional Shoppers
13643,31,3,519.439991503954,0,1,1,Occasional Shoppers
12990,31,3,409.499990940094,0,1,1,Occasional Shoppers
18073,114,12,3877.51986217499,0,1,1,Occasional Shoppers
13940,17,4,839.139998078346,0,1,1,Occasional Shoppers
16475,88,4,544.299996376038,0,1,1,Occasional Shoppers
12480,28,4,3281.62999362499,0,1,1,Occasional Shoppers
15251,9,11,10484.9900391102,0,1,1,Occasional Shoppers
13549,25,7,918.199995756149,0,1,1,Occasional Shoppers
16186,22,12,4006.9399921298,0,1,1,Occasional Shoppers
15133,127,3,982.42000234127,0,1,1,Occasional Shoppers
12455,73,6,2466.85999393463,0,1,1,Occasional Shoppers
18099,127,1,168.309995889664,0,1,1,Occasional Shoppers
16950,56,3,1178.55998623371,0,1,1,Occasional Shoppers
14053,124,2,260.24999499321,0,1,1,Occasional Shoppers
16985,17,10,5464.1199644208,0,1,1,Occasional Shoppers
13704,5,9,2308.0599835217,0,1,1,Occasional Shoppers
14163,87,4,2445.90996390581,0,1,1,Occasional Shoppers
15845,17,8,3711.77000403404,0,1,1,Occasional Shoppers
16747,37,2,836.059997111559,0,1,1,Occasional Shoppers
15930,67,1,426.629992961884,0,1,1,Occasional Shoppers
13772,33,3,1132.12999138236,0,1,1,Occasional Shoppers
17580,252,3,215.719997465611,1,3,3,Churned Customers
13636,36,5,949.119992673397,0,1,1,Occasional Shoppers
12939,64,8,11581.8002319336,0,1,1,Occasional Shoppers
15132,18,5,977.929998755455,0,1,1,Occasional Shoppers
13362,9,4,3090.73998236656,0,1,1,Occasional Shoppers
14127,122,3,709.709987163544,0,1,1,Occasional Shoppers
12888,214,2,354.119998931885,1,3,3,Churned Customers
15855,136,5,712.240002572536,0,1,1,Occasional Shoppers
13804,30,7,2635.78999590874,0,1,1,Occasional Shoppers
16059,65,6,1459.85999238491,0,1,1,Occasional Shoppers
17495,7,2,497.559997797012,0,1,1,Occasional Shoppers
17019,11,4,1272.60998874903,0,1,1,Occasional Shoppers
15429,26,2,397.349995404482,0,1,1,Occasional Shoppers
14502,19,11,2470.66998749971,0,1,1,Occasional Shoppers
15787,26,3,948.049997150898,0,1,1,Occasional Shoppers
12361,287,1,189.90000128746,1,3,3,Churned Customers
18143,116,2,1000.15999507904,0,1,1,Occasional Shoppers
15098,182,3,39916.4999885559,1,0,0,Loyal Customers
16603,74,2,482.469995230436,0,1,1,Occasional Shoppers
12616,95,2,713.299995422363,0,1,1,Occasional Shoppers
16730,52,3,743.10998994112,0,1,1,Occasional Shoppers
12691,28,6,1035.79999947548,0,1,1,Occasional Shoppers
18261,43,2,324.240000724792,0,1,1,Occasional Shoppers
15489,22,3,1134.28000074625,0,1,1,Occasional Shoppers
14221,42,9,3432.79998594522,0,1,1,Occasional Shoppers
14758,144,4,1484.05998435616,0,1,1,Occasional Shoppers
16203,58,4,592.89999961853,0,1,1,Occasional Shoppers
16918,49,6,1068.81999352574,0,1,1,Occasional Shoppers
16594,75,1,181.089997053146,0,1,1,Occasional Shoppers
16560,26,2,841.409995913506,0,1,1,Occasional Shoppers
16322,1,2,326.749999165535,0,1,1,Occasional Shoppers
14775,58,3,1011.89998459816,0,1,1,Occasional Shoppers
13314,1,3,775.939990341663,0,1,1,Occasional Shoppers
13226,273,1,108.209998369217,1,3,3,Churned Customers
15574,177,4,702.249994531274,1,3,3,Churned Customers
12523,19,11,1789.76998806,0,1,1,Occasional Shoppers
13321,72,2,567.360004425049,0,1,1,Occasional Shoppers
12965,89,1,771.909992814064,0,1,1,Occasional Shoppers
16757,318,1,106.829998970032,1,3,3,Churned Customers
16016,3,8,1508.75998970866,0,1,1,Occasional Shoppers
13221,240,2,847.409988760948,1,3,3,Churned Customers
12871,84,2,380.639995455742,0,1,1,Occasional Shoppers
13993,42,9,3466.35997986794,0,1,1,Occasional Shoppers
12845,267,4,354.090002477169,1,3,3,Churned Customers
13925,92,4,678.250001430511,0,1,1,Occasional Shoppers
13389,11,3,797.95999443531,0,1,1,Occasional Shoppers
17147,22,4,1714.58999538422,0,1,1,Occasional Shoppers
18167,23,3,1384.85998988152,0,1,1,Occasional Shoppers
15523,84,1,412.010000944138,0,1,1,Occasional Shoppers
15965,17,4,845.639996558428,0,1,1,Occasional Shoppers
16389,53,4,1382.06997680664,0,1,1,Occasional Shoppers
12429,9,4,3750.39999103546,0,1,1,Occasional Shoppers
17444,147,3,2940.03997272998,1,1,1,Occasional Shoppers
13449,23,1,291.879995465279,0,1,1,Occasional Shoppers
17752,359,1,80.6399974822998,1,3,3,Churned Customers
14409,71,6,2059.44997420907,0,1,1,Occasional Shoppers
18158,9,2,453.399998664856,0,1,1,Occasional Shoppers
14731,47,3,380.019998371601,0,1,1,Occasional Shoppers
13483,65,1,140.340000391006,0,1,1,Occasional Shoppers
15762,65,2,583.750001430511,0,1,1,Occasional Shoppers
13602,64,1,428.889993906021,0,1,1,Occasional Shoppers
16127,39,1,656.249993681908,0,1,1,Occasional Shoppers
16018,39,2,408.899996399879,0,1,1,Occasional Shoppers
13160,22,1,91.8000016212463,0,1,1,Occasional Shoppers
13815,22,4,4027.35998609662,0,1,1,Occasional Shoppers
17173,5,8,3766.59996795654,0,1,1,Occasional Shoppers
16851,4,3,342.449998378754,0,1,1,Occasional Shoppers
16968,4,2,439.429996520281,0,1,1,Occasional Shoppers
15898,1,5,1388.87999096513,0,1,1,Occasional Shoppers
15973,366,1,307.819993019104,1,3,3,Churned Customers
17341,156,3,781.359997481108,1,3,3,Churned Customers
16596,15,2,250.149997711182,0,1,1,Occasional Shoppers
14248,318,1,302.579999685287,1,3,3,Churned Customers
15812,107,5,1801.1399769783,0,1,1,Occasional Shoppers
13722,131,3,2375.40997606516,0,1,1,Occasional Shoppers
13382,280,1,222.989999294281,1,3,3,Churned Customers
14570,280,2,218.059995889664,1,3,3,Churned Customers
16449,197,2,707.690000534058,1,3,3,Churned Customers
17642,119,2,712.289990752935,0,1,1,Occasional Shoppers
15219,176,1,305.749999046326,1,3,3,Churned Customers
15734,114,2,1339.45001164079,0,1,1,Occasional Shoppers
16400,94,1,303.929998278618,0,1,1,Occasional Shoppers
15462,94,3,234.599999427795,0,1,1,Occasional Shoppers
15071,93,2,982.069990158081,0,1,1,Occasional Shoppers
16031,92,2,548.939991444349,0,1,1,Occasional Shoppers
13016,73,3,789.890002965927,0,1,1,Occasional Shoppers
15568,2,3,758.289996862412,0,1,1,Occasional Shoppers
17897,172,3,566.59999576211,1,3,3,Churned Customers
13046,30,2,629.309997558594,0,1,1,Occasional Shoppers
12588,39,1,214.899997711182,0,1,1,Occasional Shoppers
12984,18,1,97.4999995231628,0,1,1,Occasional Shoppers
12635,89,2,1689.17999520898,0,1,1,Occasional Shoppers
16457,218,1,208.359998703003,1,3,3,Churned Customers
15942,133,1,337.439996957779,0,1,1,Occasional Shoppers
17660,141,1,196.000000923872,1,1,1,Occasional Shoppers
13645,120,1,252.099999904633,0,1,1,Occasional Shoppers
14628,91,2,671.959998250008,0,1,1,Occasional Shoppers
17608,33,2,193.419998526573,0,1,1,Occasional Shoppers
14625,196,2,899.629998922348,1,3,3,Churned Customers
16863,31,2,502.800001770258,0,1,1,Occasional Shoppers
12521,142,1,599.679993271828,1,1,1,Occasional Shoppers
17506,75,1,302.199995964766,0,1,1,Occasional Shoppers
13615,318,1,417.689999341965,1,3,3,Churned Customers
15598,53,1,240.679999351501,0,1,1,Occasional Shoppers
13991,12,6,855.969989478588,0,1,1,Occasional Shoppers
14984,19,2,213.269999444485,0,1,1,Occasional Shoppers
15645,18,1,612.009990692139,0,1,1,Occasional Shoppers
12660,11,1,245.099996566772,0,1,1,Occasional Shoppers
14729,373,1,313.489997088909,1,3,3,Churned Customers
18011,373,1,102.790000081062,1,3,3,Churned Customers
15823,372,1,15.0,1,3,3,Churned Customers
16754,372,1,2002.39994049072,1,3,3,Churned Customers
13501,288,1,1340.31998825073,1,3,3,Churned Customers
13662,85,3,897.759994775057,0,1,1,Occasional Shoppers
18078,217,2,336.129995346069,1,3,3,Churned Customers
18071,257,2,452.999998807907,1,3,3,Churned Customers
14021,155,3,631.899991750717,1,3,3,Churned Customers
14259,141,1,119.99999833107,1,1,1,Occasional Shoppers
15313,110,1,51.9999980926514,0,1,1,Occasional Shoppers
18204,71,3,1993.69998580217,0,1,1,Occasional Shoppers
14306,51,2,2093.31996181607,0,1,1,Occasional Shoppers
16650,71,1,518.42000067234,0,1,1,Occasional Shoppers
17427,71,1,100.799999237061,0,1,1,Occasional Shoppers
17843,303,1,205.479996562004,1,3,3,Churned Customers
17298,101,2,498.419992029667,0,1,1,Occasional Shoppers
16229,87,2,1010.59998583794,0,1,1,Occasional Shoppers
12447,243,1,476.48999786377,1,3,3,Churned Customers
14514,61,3,1055.34999570251,0,1,1,Occasional Shoppers
13828,22,1,209.490000009537,0,1,1,Occasional Shoppers
13182,45,1,121.179998427629,0,1,1,Occasional Shoppers
14675,16,1,604.749999314547,0,1,1,Occasional Shoppers
17640,86,1,621.659994602203,0,1,1,Occasional Shoppers
13340,45,7,10736.4800009727,0,1,1,Occasional Shoppers
16380,61,1,1780.58999440074,0,1,1,Occasional Shoppers
14145,46,4,3742.19985580444,0,1,1,Occasional Shoppers
14474,46,1,547.659997940063,0,1,1,Occasional Shoppers
15806,46,3,784.579983055592,0,1,1,Occasional Shoppers
14219,4,1,89.9399989843369,0,1,1,Occasional Shoppers
15670,296,1,173.049999713898,1,3,3,Churned Customers
14041,266,1,141.409998625517,1,3,3,Churned Customers
12625,211,2,2683.8199955523,1,3,3,Churned Customers
16006,211,1,101.400000333786,1,3,3,Churned Customers
14360,31,4,2128.22999072075,0,1,1,Occasional Shoppers
13390,74,1,544.079994678497,0,1,1,Occasional Shoppers
16826,51,1,341.6999989748,0,1,1,Occasional Shoppers
15360,39,1,427.929998636246,0,1,1,Occasional Shoppers
